year;Años;Mes;Código;Ciudad;Género;sexo;PT;T_PET;T_TGP;T_TO;T_TD
2016-6;2016;6;13001;Cartagena;1;hombre;469;79.1;69.4;64.6;6.9
2016-6;2016;6;50001;Villavicencio;0;mujer;244;80.1;56.5;49.7;12.1
2016-6;2016;6;50001;Villavicencio;1;hombre;228;78;73.6;65.9;10.5
2016-6;2016;6;15001;Tunja;0;mujer;96;82.2;58.6;51.8;11.7
2016-6;2016;6;15001;Tunja;1;hombre;88;79.9;68.2;61.1;10.4
2016-6;2016;6;18001;Florencia;0;mujer;79;77.9;50.8;43;15.4
2016-6;2016;6;18001;Florencia;1;hombre;75;76.4;71.4;63.2;11.5
2016-6;2016;6;19001;Popayán;0;mujer;131;84.9;51.7;44.5;13.9
2016-6;2016;6;19001;Popayán;1;hombre;120;82.9;68.9;61.6;10.5
2016-6;2016;6;20001;Valledupar;0;mujer;205;78.4;51.9;43.4;16.5
2016-6;2016;6;20001;Valledupar;1;hombre;191;76.1;69.8;63.4;9.1
2016-6;2016;6;27001;Quibdó;0;mujer;54;70.6;54.5;43.6;20
2016-6;2016;6;27001;Quibdó;1;hombre;54;69.4;65.6;56.9;13.4
2016-6;2016;6;41001;Neiva;0;mujer;170;82.7;61.1;54;11.5
2016-6;2016;6;41001;Neiva;1;hombre;154;80.3;75.9;67.6;11
2016-6;2016;6;44001;Riohacha;0;mujer;119;71.4;59.6;49;17.8
2016-6;2016;6;44001;Riohacha;1;hombre;111;67.9;72.7;66.6;8.4
2016-6;2016;6;47001;Santa Marta;0;mujer;244;77.8;52.2;44.6;14.6
2016-6;2016;6;47001;Santa Marta;1;hombre;231;75.8;69.7;65.4;6.2
2016-6;2016;6;63001;Armenia;0;mujer;151;82.9;54.4;44.3;18.5
2016-6;2016;6;63001;Armenia;1;hombre;139;80.8;74.4;65.9;11.4
2016-6;2016;6;70001;Sincelejo;0;mujer;134;80.3;57.4;49.1;14.5
2016-6;2016;6;70001;Sincelejo;1;hombre;128;78.6;74.5;69.3;6.9
2016-7;2016;7;11001;Bogotá;0;mujer;4117;83;63.9;57.7;9.8
2016-7;2016;7;11001;Bogotá;1;hombre;3859;80.8;77.8;70.9;8.8
2016-7;2016;7;5001;Medellín;0;mujer;1918;85.5;57.7;50.9;11.8
2016-7;2016;7;5001;Medellín;1;hombre;1730;83.2;75.4;68.7;8.9
2016-7;2016;7;76001;Cali;0;mujer;1288;83.3;61.1;53.2;12.9
2016-7;2016;7;76001;Cali;1;hombre;1179;81;75.6;69.2;8.5
2016-7;2016;7;8001;Barranquilla;0;mujer;948;80.8;58.2;51.3;11.9
2016-7;2016;7;8001;Barranquilla;1;hombre;905;79;72.6;68.4;5.8
2016-7;2016;7;68151;Bucaramanga;0;mujer;557;83.9;64;58.1;9.3
2016-7;2016;7;68163;Bucaramanga;1;hombre;514;81.8;75.1;70.2;6.5
2016-7;2016;7;17001;Manizales;0;mujer;221;85.3;50;43.8;12.4
2016-7;2016;7;17001;Manizales;1;hombre;197;82.8;70.3;64.3;8.6
2016-7;2016;7;52001;Pasto;0;mujer;194;83.9;63.9;56.5;11.6
2016-7;2016;7;52001;Pasto;1;hombre;178;81.7;75.2;70.2;6.7
2016-7;2016;7;66001;Pereira;0;mujer;329;83.9;56.3;49;12.9
2016-7;2016;7;66001;Pereira;1;hombre;295;81.2;74.9;68.9;8.1
2016-7;2016;7;54001;Cúcuta;0;mujer;341;80.4;55.2;46.3;16.1
2016-7;2016;7;54001;Cúcuta;1;hombre;397;78.3;73;62.7;14.1
2016-7;2016;7;73001;Ibagué;0;mujer;274;82;59.1;50.3;14.9
2016-7;2016;7;73001;Ibagué;1;hombre;255;79.8;73.1;65.4;10.6
2016-7;2016;7;23001;Montería;0;mujer;183;80.5;53.8;47.7;11.4
2016-7;2016;7;23001;Montería;1;hombre;165;77.9;73.3;68.2;6.8
2016-7;2016;7;13001;Cartagena;0;mujer;504;81.2;49.4;43;12.9
2016-7;2016;7;13001;Cartagena;1;hombre;470;79.2;70.1;64.8;7.6
2016-7;2016;7;50001;Villavicencio;0;mujer;244;80.1;55.4;49.4;10.7
2016-7;2016;7;50001;Villavicencio;1;hombre;228;78;74.8;67;10.3
2016-7;2016;7;15001;Tunja;0;mujer;96;82.2;58.5;51.7;11.7
2016-7;2016;7;15001;Tunja;1;hombre;88;79.9;67.4;61.1;9.4
2016-7;2016;7;18001;Florencia;0;mujer;79;77.9;50.3;43.4;13.8
2016-7;2016;7;18001;Florencia;1;hombre;75;76.4;70.3;63.5;9.8
2016-7;2016;7;19001;Popayán;0;mujer;131;84.9;51.7;44.9;13.1
2016-7;2016;7;19001;Popayán;1;hombre;120;82.9;68.2;60.5;11.2
2016-7;2016;7;20001;Valledupar;0;mujer;206;78.4;54.8;45.3;17.5
2016-7;2016;7;20001;Valledupar;1;hombre;191;76.2;70;63.6;9
2016-7;2016;7;27001;Quibdó;0;mujer;54;70.7;53.5;42.7;20.2
2016-7;2016;7;27001;Quibdó;1;hombre;54;69.5;64.8;56;13.5
2016-7;2016;7;41001;Neiva;0;mujer;170;82.7;60.6;53.7;11.3
2016-7;2016;7;41001;Neiva;1;hombre;154;80.4;76;67.9;10.6
2016-7;2016;7;44001;Riohacha;0;mujer;119;71.5;59.4;49.4;16.8
2016-7;2016;7;44001;Riohacha;1;hombre;111;67.9;72.6;65.9;9.3
2016-7;2016;7;47001;Santa Marta;0;mujer;244;77.8;52.9;45.8;13.3
2016-7;2016;7;47001;Santa Marta;1;hombre;232;75.9;70;65.8;6
2016-7;2016;7;63001;Armenia;0;mujer;151;82.9;52.6;43;18.1
2016-7;2016;7;63001;Armenia;1;hombre;139;80.8;73.3;65.5;10.6
2016-7;2016;7;70001;Sincelejo;0;mujer;134;80.3;57;48.7;14.6
2016-7;2016;7;70001;Sincelejo;1;hombre;128;78.6;75.2;69.7;7.4
2016-8;2016;8;11001;Bogotá;0;mujer;4121;83;64.7;58.7;9.3
2016-8;2016;8;11001;Bogotá;1;hombre;3863;80.9;77.5;70.9;8.6
2016-8;2016;8;5001;Medellín;0;mujer;1920;85.5;58;51.5;11.1
2016-8;2016;8;5001;Medellín;1;hombre;1732;83.2;75.1;69.2;7.9
2016-8;2016;8;76001;Cali;0;mujer;1289;83.3;61.7;54.1;12.3
2016-8;2016;8;76001;Cali;1;hombre;1180;81;75;68.8;8.3
2016-8;2016;8;8001;Barranquilla;0;mujer;949;80.8;58.1;51.8;10.9
2016-8;2016;8;8001;Barranquilla;1;hombre;906;79.1;73.6;69.8;5.2
2016-8;2016;8;68152;Bucaramanga;0;mujer;557;84;63.9;58.1;9.1
2016-8;2016;8;68164;Bucaramanga;1;hombre;515;81.8;77;71.3;7.4
2016-8;2016;8;17001;Manizales;0;mujer;221;85.3;50.8;44.6;12.3
2016-8;2016;8;17001;Manizales;1;hombre;197;82.8;69.4;64.1;7.6
2016-8;2016;8;52001;Pasto;0;mujer;194;83.9;63.2;56.8;10
2016-8;2016;8;52001;Pasto;1;hombre;178;81.7;75.5;70.6;6.5
2016-8;2016;8;66001;Pereira;0;mujer;329;83.9;55.7;49;12
2016-8;2016;8;66001;Pereira;1;hombre;295;81.2;75;68.9;8.2
2016-8;2016;8;54001;Cúcuta;0;mujer;342;80.4;54.4;45.5;16.5
2016-8;2016;8;54001;Cúcuta;1;hombre;397;78.3;72.4;62.8;13.2
2016-8;2016;8;73001;Ibagué;0;mujer;274;82;60.9;52.4;14
2016-8;2016;8;73001;Ibagué;1;hombre;255;79.8;72.9;64.9;11
2016-8;2016;8;23001;Montería;0;mujer;183;80.5;54.4;48.2;11.4
2016-8;2016;8;23001;Montería;1;hombre;165;77.9;73.1;68.4;6.4
2016-8;2016;8;13001;Cartagena;0;mujer;504;81.3;50.6;43.4;14.2
2016-8;2016;8;13001;Cartagena;1;hombre;470;79.2;69.9;64.6;7.6
2016-8;2016;8;50001;Villavicencio;0;mujer;245;80.1;55.7;49.2;11.6
2016-8;2016;8;50001;Villavicencio;1;hombre;229;78;74.1;66.6;10.2
2016-8;2016;8;15001;Tunja;0;mujer;97;82.2;57.3;51;11.1
2016-8;2016;8;15001;Tunja;1;hombre;88;80;67;61.9;7.7
2016-8;2016;8;18001;Florencia;0;mujer;79;77.9;51;44.4;13
2016-8;2016;8;18001;Florencia;1;hombre;75;76.4;70.6;63.3;10.3
2016-8;2016;8;19001;Popayán;0;mujer;131;84.9;52;44.6;14.3
2016-8;2016;8;19001;Popayán;1;hombre;120;82.9;67.9;60.4;11
2016-8;2016;8;20001;Valledupar;0;mujer;206;78.4;55.6;46.3;16.7
2016-8;2016;8;20001;Valledupar;1;hombre;192;76.2;69.5;62.8;9.6
2016-8;2016;8;27001;Quibdó;0;mujer;54;70.7;52.2;40.8;21.7
2016-8;2016;8;27001;Quibdó;1;hombre;54;69.5;65.4;56.6;13.4
2016-8;2016;8;41001;Neiva;0;mujer;170;82.7;62;54.9;11.4
2016-8;2016;8;41001;Neiva;1;hombre;155;80.4;76.7;69.4;9.4
2016-8;2016;8;44001;Riohacha;0;mujer;119;71.5;60.1;50;16.8
2016-8;2016;8;44001;Riohacha;1;hombre;111;68;73.7;67;9.1
2016-8;2016;8;47001;Santa Marta;0;mujer;244;77.9;51.6;45.4;12
2016-8;2016;8;47001;Santa Marta;1;hombre;232;75.9;69.1;65.2;5.7
2016-8;2016;8;63001;Armenia;0;mujer;151;82.9;53.1;43.3;18.4
2016-8;2016;8;63001;Armenia;1;hombre;140;80.8;73.3;65.2;11.1
2016-8;2016;8;70001;Sincelejo;0;mujer;134;80.3;58.6;50.3;14.2
2016-8;2016;8;70001;Sincelejo;1;hombre;128;78.6;75.8;71.3;5.9
2016-9;2016;9;11001;Bogotá;0;mujer;4125;83;64.7;59.3;8.4
2016-9;2016;9;11001;Bogotá;1;hombre;3868;80.9;77.1;70.7;8.2
2016-9;2016;9;5001;Medellín;0;mujer;1922;85.5;58.7;52.1;11.2
2016-9;2016;9;5001;Medellín;1;hombre;1734;83.2;75.3;69.7;7.4
2016-9;2016;9;76001;Cali;0;mujer;1290;83.3;61.9;54.3;12.3
2016-9;2016;9;76001;Cali;1;hombre;1182;81.1;75.6;70;7.4
2016-9;2016;9;8001;Barranquilla;0;mujer;950;80.9;58.9;53.1;9.9
2016-9;2016;9;8001;Barranquilla;1;hombre;907;79.1;73.7;70.1;4.8
2016-9;2016;9;68153;Bucaramanga;0;mujer;557;84;65.3;59.2;9.3
2016-9;2016;9;68165;Bucaramanga;1;hombre;515;81.9;76.9;71.3;7.3
2016-9;2016;9;17001;Manizales;0;mujer;221;85.3;50.5;44.6;11.7
2016-9;2016;9;17001;Manizales;1;hombre;197;82.9;69.2;64.4;7
2016-9;2016;9;52001;Pasto;0;mujer;194;83.9;63.5;57.3;9.8
2016-9;2016;9;52001;Pasto;1;hombre;178;81.7;75.8;70.1;7.5
2016-9;2016;9;66001;Pereira;0;mujer;329;83.9;56.2;49.3;12.4
2016-9;2016;9;66001;Pereira;1;hombre;295;81.2;75.5;69.3;8.1
2016-9;2016;9;54001;Cúcuta;0;mujer;342;80.4;53.3;45.5;14.7
2016-9;2016;9;54001;Cúcuta;1;hombre;397;78.4;72.1;63.1;12.5
2016-9;2016;9;73001;Ibagué;0;mujer;274;82;61.3;52.9;13.7
2016-9;2016;9;73001;Ibagué;1;hombre;255;79.9;73.4;65.9;10.1
2016-9;2016;9;23001;Montería;0;mujer;184;80.5;54.5;47.9;12.1
2016-9;2016;9;23001;Montería;1;hombre;165;77.9;72.9;68.5;6.1
2016-9;2016;9;13001;Cartagena;0;mujer;505;81.3;50.4;44;12.7
2016-9;2016;9;13001;Cartagena;1;hombre;471;79.2;70.1;64.7;7.7
2016-9;2016;9;50001;Villavicencio;0;mujer;245;80.1;56.1;49.3;12.2
2016-9;2016;9;50001;Villavicencio;1;hombre;229;78;74.6;67.2;9.8
2016-9;2016;9;15001;Tunja;0;mujer;97;82.3;58;52.4;9.7
2016-9;2016;9;15001;Tunja;1;hombre;88;80;67.3;62.2;7.6
2016-9;2016;9;18001;Florencia;0;mujer;79;78;52.9;46.3;12.5
2016-9;2016;9;18001;Florencia;1;hombre;76;76.5;70.6;63.9;9.6
2016-9;2016;9;19001;Popayán;0;mujer;131;85;53.3;46.1;13.5
2016-9;2016;9;19001;Popayán;1;hombre;120;82.9;68.2;61.8;9.4
2016-9;2016;9;20001;Valledupar;0;mujer;207;78.5;54.3;45.8;15.6
2016-9;2016;9;20001;Valledupar;1;hombre;192;76.2;69.5;63.3;8.9
2016-9;2016;9;27001;Quibdó;0;mujer;54;70.7;51.2;39.8;22.1
2016-9;2016;9;27001;Quibdó;1;hombre;54;69.5;66.1;58;12.3
2016-9;2016;9;41001;Neiva;0;mujer;170;82.7;61.8;54.7;11.5
2016-9;2016;9;41001;Neiva;1;hombre;155;80.4;76.4;69.9;8.5
2016-9;2016;9;44001;Riohacha;0;mujer;120;71.5;61.2;51.8;15.3
2016-9;2016;9;44001;Riohacha;1;hombre;111;68;74.5;67.7;9.1
2016-9;2016;9;47001;Santa Marta;0;mujer;245;77.9;50.8;44.7;11.9
2016-9;2016;9;47001;Santa Marta;1;hombre;232;75.9;67.5;63.8;5.5
2016-9;2016;9;63001;Armenia;0;mujer;151;82.9;54.2;44.6;17.7
2016-9;2016;9;63001;Armenia;1;hombre;140;80.9;73.7;65.6;11.1
2016-9;2016;9;70001;Sincelejo;0;mujer;134;80.3;58.5;50.4;13.9
2016-9;2016;9;70001;Sincelejo;1;hombre;128;78.6;75.7;71.7;5.2
2016-10;2016;10;11001;Bogotá;0;mujer;4129;83;65.1;59;9.2
2016-10;2016;10;11001;Bogotá;1;hombre;3872;80.9;77.5;71;8.3
2016-10;2016;10;5001;Medellín;0;mujer;1924;85.5;58;51.5;11.3
2016-10;2016;10;5001;Medellín;1;hombre;1736;83.2;74.9;69.2;7.7
2016-10;2016;10;76001;Cali;0;mujer;1291;83.3;61.6;54.6;11.3
2016-10;2016;10;76001;Cali;1;hombre;1183;81.1;75.5;69.5;8.1
2016-10;2016;10;8001;Barranquilla;0;mujer;951;80.9;58.8;52.7;10.5
2016-10;2016;10;8001;Barranquilla;1;hombre;908;79.1;74.2;70.7;4.6
2016-10;2016;10;68154;Bucaramanga;0;mujer;558;84;64;58.4;8.7
2016-10;2016;10;68166;Bucaramanga;1;hombre;515;81.9;76.8;70.8;7.8
2016-10;2016;10;17001;Manizales;0;mujer;221;85.4;50.6;44.8;11.5
2016-10;2016;10;17001;Manizales;1;hombre;197;82.9;69.9;64.3;8
2016-10;2016;10;52001;Pasto;0;mujer;194;84;63.9;58;9.3
2016-10;2016;10;52001;Pasto;1;hombre;179;81.8;76.2;70;8.1
2016-10;2016;10;66001;Pereira;0;mujer;329;84;55.3;47.8;13.6
2016-10;2016;10;66001;Pereira;1;hombre;295;81.2;76.1;69.9;8.2
2016-10;2016;10;54001;Cúcuta;0;mujer;342;80.5;55.9;47.8;14.5
2016-10;2016;10;54001;Cúcuta;1;hombre;398;78.4;72.3;63.1;12.7
2016-10;2016;10;73001;Ibagué;0;mujer;275;82.1;61;53;13
2016-10;2016;10;73001;Ibagué;1;hombre;255;79.9;74.1;67.2;9.4
2016-10;2016;10;23001;Montería;0;mujer;184;80.5;54.1;47.5;12.2
2016-10;2016;10;23001;Montería;1;hombre;165;78;72.3;67.6;6.5
2016-10;2016;10;13001;Cartagena;0;mujer;505;81.3;50;43.9;12.2
2016-10;2016;10;13001;Cartagena;1;hombre;471;79.3;69.4;64.4;7.1
2016-10;2016;10;50001;Villavicencio;0;mujer;246;80.2;55.7;48.9;12.2
2016-10;2016;10;50001;Villavicencio;1;hombre;230;78;73.5;66.4;9.7
2016-10;2016;10;15001;Tunja;0;mujer;97;82.3;56.5;51.3;9.2
2016-10;2016;10;15001;Tunja;1;hombre;89;80;67.9;62;8.6
2016-10;2016;10;18001;Florencia;0;mujer;79;78;52.4;45.7;12.6
2016-10;2016;10;18001;Florencia;1;hombre;76;76.5;71.1;64.5;9.3
2016-10;2016;10;19001;Popayán;0;mujer;131;85;52.4;45.5;13.2
2016-10;2016;10;19001;Popayán;1;hombre;120;83;68.3;61.4;10.1
2016-10;2016;10;20001;Valledupar;0;mujer;207;78.5;52.8;45.4;14
2016-10;2016;10;20001;Valledupar;1;hombre;192;76.3;68.5;62.4;8.9
2016-10;2016;10;27001;Quibdó;0;mujer;54;70.7;53.3;42.2;20.7
2016-10;2016;10;27001;Quibdó;1;hombre;54;69.6;67.4;60;11.1
2016-10;2016;10;41001;Neiva;0;mujer;170;82.8;61.9;54.6;11.8
2016-10;2016;10;41001;Neiva;1;hombre;155;80.4;77;69.9;9.2
2016-10;2016;10;44001;Riohacha;0;mujer;120;71.6;58.6;49.1;16.2
2016-10;2016;10;44001;Riohacha;1;hombre;112;68;74.2;68;8.3
2016-10;2016;10;47001;Santa Marta;0;mujer;245;77.9;49.6;43.9;11.4
2016-10;2016;10;47001;Santa Marta;1;hombre;233;76;67.1;63.3;5.7
2016-10;2016;10;63001;Armenia;0;mujer;151;82.9;55.4;45.8;17.3
2016-10;2016;10;63001;Armenia;1;hombre;140;80.9;75.2;66.4;11.7
2016-10;2016;10;70001;Sincelejo;0;mujer;134;80.4;58.4;50.3;13.9
2016-10;2016;10;70001;Sincelejo;1;hombre;129;78.7;75.7;71.8;5.1
2016-11;2016;11;11001;Bogotá;0;mujer;4133;83;63.5;56.5;11
2016-11;2016;11;11001;Bogotá;1;hombre;3876;80.9;78;70;10.3
2016-11;2016;11;5001;Medellín;0;mujer;1926;85.5;58.2;50.9;12.6
2016-11;2016;11;5001;Medellín;1;hombre;1737;83.2;75.6;68.2;9.8
2016-11;2016;11;76001;Cali;0;mujer;1293;83.3;61.6;53.4;13.2
2016-11;2016;11;76001;Cali;1;hombre;1184;81.1;76.6;69.7;9
2016-11;2016;11;8001;Barranquilla;0;mujer;952;80.9;58.3;51.6;11.4
2016-11;2016;11;8001;Barranquilla;1;hombre;909;79.1;74.9;70.9;5.3
2016-11;2016;11;68155;Bucaramanga;0;mujer;558;84;63.2;57.4;9.2
2016-11;2016;11;68167;Bucaramanga;1;hombre;516;81.9;76.9;70.7;8.1
2016-11;2016;11;17001;Manizales;0;mujer;221;85.4;50.7;44.5;12.1
2016-11;2016;11;17001;Manizales;1;hombre;197;82.9;70.6;63.9;9.5
2016-11;2016;11;52001;Pasto;0;mujer;195;84;64.3;57.2;11.1
2016-11;2016;11;52001;Pasto;1;hombre;179;81.8;75.7;68.9;9
2016-11;2016;11;66001;Pereira;0;mujer;330;84;54.8;47.4;13.6
2016-11;2016;11;66001;Pereira;1;hombre;295;81.3;75.4;69.2;8.2
2016-11;2016;11;54001;Cúcuta;0;mujer;343;80.5;56.1;47.6;15.1
2016-11;2016;11;54001;Cúcuta;1;hombre;398;78.4;72.4;61.9;14.5
2016-11;2016;11;73001;Ibagué;0;mujer;275;82.1;60;51;15
2016-11;2016;11;73001;Ibagué;1;hombre;256;79.9;74.1;66.4;10.5
2016-11;2016;11;23001;Montería;0;mujer;184;80.6;52.9;45.8;13.5
2016-11;2016;11;23001;Montería;1;hombre;165;78;71.7;66.6;7.1
2016-11;2016;11;13001;Cartagena;0;mujer;506;81.3;48.6;43.2;11.2
2016-11;2016;11;13001;Cartagena;1;hombre;472;79.3;68.8;64;7
2016-11;2016;11;50001;Villavicencio;0;mujer;246;80.2;56.3;48.8;13.4
2016-11;2016;11;50001;Villavicencio;1;hombre;230;78.1;74.7;65.5;12.3
2016-11;2016;11;15001;Tunja;0;mujer;97;82.3;55.9;49.9;10.8
2016-11;2016;11;15001;Tunja;1;hombre;89;80.1;67.4;60.5;10.3
2016-11;2016;11;18001;Florencia;0;mujer;80;78;52.1;45.3;13
2016-11;2016;11;18001;Florencia;1;hombre;76;76.5;70.6;63.8;9.7
2016-11;2016;11;19001;Popayán;0;mujer;131;85;51.5;43.9;14.8
2016-11;2016;11;19001;Popayán;1;hombre;120;83;68.9;60.3;12.4
2016-11;2016;11;20001;Valledupar;0;mujer;207;78.5;51.2;42.6;16.7
2016-11;2016;11;20001;Valledupar;1;hombre;193;76.3;67.2;60.9;9.5
2016-11;2016;11;27001;Quibdó;0;mujer;54;70.8;54;42;22.2
2016-11;2016;11;27001;Quibdó;1;hombre;54;69.6;67;59.8;10.7
2016-11;2016;11;41001;Neiva;0;mujer;170;82.8;60.3;52.9;12.3
2016-11;2016;11;41001;Neiva;1;hombre;155;80.5;76;67.8;10.8
2016-11;2016;11;44001;Riohacha;0;mujer;120;71.6;57.7;46.6;19.2
2016-11;2016;11;44001;Riohacha;1;hombre;112;68.1;73.4;66.1;9.9
2016-11;2016;11;47001;Santa Marta;0;mujer;245;77.9;50.5;44.9;11.1
2016-11;2016;11;47001;Santa Marta;1;hombre;233;76;67.7;64.1;5.3
2016-11;2016;11;63001;Armenia;0;mujer;151;82.9;55.4;45;18.8
2016-11;2016;11;63001;Armenia;1;hombre;140;80.9;75.6;66.3;12.3
2016-11;2016;11;70001;Sincelejo;0;mujer;134;80.4;57.1;48.3;15.5
2016-11;2016;11;70001;Sincelejo;1;hombre;129;78.7;74.6;70.1;6.1
2016-12;2016;12;11001;Bogotá;0;mujer;4137;83;63.5;55.7;12.4
2016-12;2016;12;11001;Bogotá;1;hombre;3881;80.9;77.6;69.2;10.8
2016-12;2016;12;5001;Medellín;0;mujer;1928;85.5;58.2;50.7;12.9
2016-12;2016;12;5001;Medellín;1;hombre;1739;83.3;75.1;67;10.8
2016-12;2016;12;76001;Cali;0;mujer;1294;83.4;61.8;52.7;14.8
2016-12;2016;12;76001;Cali;1;hombre;1185;81.1;76.2;68.8;9.7
2016-12;2016;12;8001;Barranquilla;0;mujer;953;80.9;57;50.3;11.7
2016-12;2016;12;8001;Barranquilla;1;hombre;910;79.2;74.9;70.9;5.3
2016-12;2016;12;68156;Bucaramanga;0;mujer;558;84;62.1;56;9.9
2016-12;2016;12;68168;Bucaramanga;1;hombre;516;81.9;76.1;69.4;8.8
2016-12;2016;12;17001;Manizales;0;mujer;221;85.4;51.4;44;14.3
2016-12;2016;12;17001;Manizales;1;hombre;197;82.9;70.1;62.6;10.7
2016-12;2016;12;52001;Pasto;0;mujer;195;84;62.4;54.9;12
2016-12;2016;12;52001;Pasto;1;hombre;179;81.8;75.6;69.3;8.3
2016-12;2016;12;66001;Pereira;0;mujer;330;84;56.2;49.1;12.6
2016-12;2016;12;66001;Pereira;1;hombre;295;81.3;74.7;68.9;7.8
2016-12;2016;12;54001;Cúcuta;0;mujer;343;80.5;54.2;44;18.8
2016-12;2016;12;54001;Cúcuta;1;hombre;399;78.4;71.2;60.4;15.2
2016-12;2016;12;73001;Ibagué;0;mujer;275;82.1;59.1;49.5;16.3
2016-12;2016;12;73001;Ibagué;1;hombre;256;79.9;73.9;65.6;11.3
2016-12;2016;12;23001;Montería;0;mujer;184;80.6;53.2;45.7;14.1
2016-12;2016;12;23001;Montería;1;hombre;166;78;71.2;66.1;7.2
2016-12;2016;12;13001;Cartagena;0;mujer;506;81.4;48.3;42.1;12.7
2016-12;2016;12;13001;Cartagena;1;hombre;472;79.3;69.1;64.2;7.1
2016-12;2016;12;50001;Villavicencio;0;mujer;247;80.2;56.8;49;13.9
2016-12;2016;12;50001;Villavicencio;1;hombre;231;78.1;74.3;64.6;13.1
2016-12;2016;12;15001;Tunja;0;mujer;97;82.4;54.2;47.6;12.2
2016-12;2016;12;15001;Tunja;1;hombre;89;80.1;68.1;61.1;10.3
2016-12;2016;12;18001;Florencia;0;mujer;80;78;51.3;43.8;14.7
2016-12;2016;12;18001;Florencia;1;hombre;76;76.6;69;61.5;10.9
2016-12;2016;12;19001;Popayán;0;mujer;131;85;50.7;42.9;15.5
2016-12;2016;12;19001;Popayán;1;hombre;120;83;68.7;59.6;13.2
2016-12;2016;12;20001;Valledupar;0;mujer;208;78.6;50.9;42.2;17.1
2016-12;2016;12;20001;Valledupar;1;hombre;193;76.3;67.8;60.6;10.7
2016-12;2016;12;27001;Quibdó;0;mujer;54;70.8;55.9;42.9;23.3
2016-12;2016;12;27001;Quibdó;1;hombre;54;69.6;66.7;59;11.5
2016-12;2016;12;41001;Neiva;0;mujer;171;82.8;60.7;52.6;13.4
2016-12;2016;12;41001;Neiva;1;hombre;155;80.5;75.8;66.2;12.7
2016-12;2016;12;44001;Riohacha;0;mujer;121;71.6;55.7;43.6;21.7
2016-12;2016;12;44001;Riohacha;1;hombre;112;68.1;72.1;64.7;10.3
2016-12;2016;12;47001;Santa Marta;0;mujer;246;78;50.9;45.3;11.1
2016-12;2016;12;47001;Santa Marta;1;hombre;233;76;68.1;64.4;5.4
2016-12;2016;12;63001;Armenia;0;mujer;151;83;55.4;44.8;19.2
2016-12;2016;12;63001;Armenia;1;hombre;140;80.9;73.6;65;11.7
2016-12;2016;12;70001;Sincelejo;0;mujer;135;80.4;57.3;47.5;17.1
2016-12;2016;12;70001;Sincelejo;1;hombre;129;78.7;75;69.9;6.8
2017-1;2017;1;11001;Bogotá;0;mujer;4142;83;63;55.2;12.4
2017-1;2017;1;11001;Bogotá;1;hombre;3885;80.9;76.9;68.4;11.1
2017-1;2017;1;5001;Medellín;0;mujer;1930;85.5;57.8;50.2;13.2
2017-1;2017;1;5001;Medellín;1;hombre;1741;83.3;75.4;67;11.1
2017-1;2017;1;76001;Cali;0;mujer;1295;83.4;62.5;52.7;15.8
2017-1;2017;1;76001;Cali;1;hombre;1186;81.1;75.6;68.5;9.4
2017-1;2017;1;8001;Barranquilla;0;mujer;954;80.9;56.6;50.5;10.9
2017-1;2017;1;8001;Barranquilla;1;hombre;911;79.2;74.4;70.2;5.6
2017-1;2017;1;68169;Bucaramanga;0;mujer;559;84.1;61.6;54.7;11.2
2017-1;2017;1;68181;Bucaramanga;1;hombre;517;82;75.9;69.2;8.9
2017-1;2017;1;17001;Manizales;0;mujer;222;85.4;50.9;43.2;15.2
2017-1;2017;1;17001;Manizales;1;hombre;198;82.9;70;62.6;10.6
2017-1;2017;1;52001;Pasto;0;mujer;195;84;62.6;54.1;13.6
2017-1;2017;1;52001;Pasto;1;hombre;179;81.8;73.6;68.2;7.5
2017-1;2017;1;66001;Pereira;0;mujer;330;84;57;49.6;12.9
2017-1;2017;1;66001;Pereira;1;hombre;296;81.3;74.9;69.2;7.7
2017-1;2017;1;54001;Cúcuta;0;mujer;344;80.5;52;40.8;21.5
2017-1;2017;1;54001;Cúcuta;1;hombre;399;78.5;70.7;59.9;15.3
2017-1;2017;1;73001;Ibagué;0;mujer;275;82.1;57.6;47.7;17.3
2017-1;2017;1;73001;Ibagué;1;hombre;256;79.9;73.1;64.2;12.1
2017-1;2017;1;23001;Montería;0;mujer;184;80.6;53.1;45.2;15
2017-1;2017;1;23001;Montería;1;hombre;166;78;70.3;64.9;7.7
2017-1;2017;1;13001;Cartagena;0;mujer;506;81.4;48.4;41.8;13.7
2017-1;2017;1;13001;Cartagena;1;hombre;473;79.4;69.3;64.8;6.5
2017-1;2017;1;50001;Villavicencio;0;mujer;247;80.2;57.8;49;15.3
2017-1;2017;1;50001;Villavicencio;1;hombre;231;78.1;74.5;65.1;12.6
2017-1;2017;1;15001;Tunja;0;mujer;97;82.4;53.4;46.6;12.6
2017-1;2017;1;15001;Tunja;1;hombre;89;80.2;66.8;60.4;9.6
2017-1;2017;1;18001;Florencia;0;mujer;80;78.1;51.1;44.1;13.8
2017-1;2017;1;18001;Florencia;1;hombre;76;76.6;68.7;60;12.7
2017-1;2017;1;19001;Popayán;0;mujer;131;85.1;51.4;43;16.3
2017-1;2017;1;19001;Popayán;1;hombre;120;83;69.4;59.9;13.8
2017-1;2017;1;20001;Valledupar;0;mujer;208;78.6;51.1;42.3;17.2
